step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
12,CASH_OUT,307540.08,C389633779,0.0,0.0,C207258326,4199580.06,4622862.47,0,0
9,CASH_OUT,444225.73,C977509852,0.0,0.0,C1575652054,1495084.5,2897581.7,0,0
11,PAYMENT,19706.31,C2004894615,2293.0,0.0,M825478780,0.0,0.0,0,0
11,CASH_OUT,316953.97,C96811011,0.0,0.0,C751010408,318136.91,635090.88,0,0
9,CASH_OUT,68578.7,C1124128625,62026.67,0.0,C1901655136,421482.0,0.0,0,0
13,CASH_IN,298661.9,C959456022,3549407.87,3848069.77,C2116529533,578777.41,489490.71,0,0
8,PAYMENT,5537.68,C1901503924,6077.0,539.32,M1878190208,0.0,0.0,0,0
9,PAYMENT,7569.62,C476253869,1502897.29,1495327.67,M974939383,0.0,0.0,0,0
1,CASH_IN,21898.97,C2029754983,7221911.92,7243810.89,C747464370,1114670.7,1567434.81,0,0
10,PAYMENT,8054.64,C1909996477,1894.0,0.0,M473529879,0.0,0.0,0,0
10,TRANSFER,569695.2,C259795426,97213.0,0.0,C488275270,188378.7,776008.6,0,0
11,CASH_OUT,299801.76,C1071090967,0.0,0.0,C778306577,2452253.16,2859988.82,0,0
9,CASH_IN,97901.99,C1056694486,7981631.83,8079533.82,C1866827563,4329220.24,4088005.05,0,0
9,CASH_OUT,336525.32,C515890733,0.0,0.0,C1304046855,1164903.74,1501429.06,0,0
11,CASH_OUT,228795.29,C1520356288,7.0,0.0,C499551444,4032663.29,4365363.07,0,0
12,CASH_OUT,154344.65,C381148948,0.0,0.0,C2010895184,772493.02,1717743.45,0,0
10,PAYMENT,9338.47,C798214974,0.0,0.0,M117190129,0.0,0.0,0,0
10,CASH_IN,6771.82,C689380340,10138254.34,10145026.15,C1675809149,4147579.79,4140807.97,0,0
11,PAYMENT,16219.25,C890754435,0.0,0.0,M1067692209,0.0,0.0,0,0
8,CASH_OUT,48930.58,C1163754449,16153.0,0.0,C488624810,338652.18,748694.83,0,0
11,CASH_IN,110583.96,C653865076,2284277.09,2394861.05,C2024085573,950966.88,840382.92,0,0
10,CASH_IN,231356.87,C466593733,4973153.97,5204510.84,C1463775359,415119.08,438020.65,0,0
11,CASH_OUT,126934.98,C681438578,3654.0,0.0,C1927406983,0.0,126934.98,0,0
10,PAYMENT,15020.04,C847687588,60178.0,45157.96,M1419530769,0.0,0.0,0,0
11,CASH_OUT,136534.16,C1346627018,0.0,0.0,C1560056122,1603674.73,1740208.89,0,0
11,CASH_OUT,406713.62,C2133326000,21622.0,0.0,C1828553250,0.0,424493.41,0,0
8,CASH_OUT,58976.33,C209002255,0.0,0.0,C1833904548,599153.9,683930.05,0,0
11,DEBIT,3796.24,C401873691,26665.0,22868.76,C174085272,51987.0,0.0,0,0
7,PAYMENT,5932.33,C1078832115,0.0,0.0,M92472516,0.0,0.0,0,0
10,PAYMENT,52868.28,C1202054081,37831.59,0.0,M1176506567,0.0,0.0,0,0
12,PAYMENT,22738.81,C989044367,0.0,0.0,M1644087382,0.0,0.0,0,0
12,CASH_IN,151084.64,C1791243599,20684.0,171768.64,C2037466969,2659.0,82320.95,0,0
12,CASH_OUT,7046.66,C203024889,23086.0,16039.34,C1344482090,168966.59,231407.11,0,0
11,CASH_OUT,55276.7,C1002269345,12201.0,0.0,C1013296540,255327.05,797240.18,0,0
10,CASH_OUT,307504.5,C315679406,48499.41,0.0,C701975891,145837.0,743744.28,0,0
8,PAYMENT,814.79,C1048810556,104210.0,103395.21,M1723507087,0.0,0.0,0,0
9,CASH_OUT,66650.09,C410916395,27493.0,0.0,C1611427359,0.0,68190.25,0,0
3,PAYMENT,7536.31,C1112569408,125867.0,118330.69,M1308527415,0.0,0.0,0,0
10,CASH_IN,42516.82,C1479119127,428986.54,471503.36,C1534703768,108993.68,1806685.99,0,0
11,CASH_OUT,189633.85,C105347513,356.0,0.0,C381390837,5043754.58,5233388.43,0,0
9,PAYMENT,9165.24,C1956383176,39863.38,30698.13,M211120301,0.0,0.0,0,0
12,CASH_OUT,520066.99,C1770052441,115002.0,0.0,C1654688663,811301.57,1556594.01,0,0
8,PAYMENT,3681.82,C1689527593,11362.0,7680.18,M640617224,0.0,0.0,0,0
9,CASH_OUT,42652.22,C1996454880,49747.0,7094.78,C991221307,428487.71,533633.09,0,0
12,CASH_IN,80529.58,C1904746924,355647.07,436176.65,C537530062,116458.51,35928.92,0,0
8,PAYMENT,2018.25,C59510324,0.0,0.0,M1132300059,0.0,0.0,0,0
12,CASH_OUT,63124.01,C1775901136,0.0,0.0,C517427896,403157.24,150143.99,0,0
7,PAYMENT,2396.06,C1981682320,13063.0,10666.94,M379090980,0.0,0.0,0,0
12,CASH_OUT,280939.67,C895995195,11446.0,0.0,C789698697,1835905.12,2276805.59,0,0
11,TRANSFER,1645766.13,C1150973089,0.0,0.0,C2078448324,8419644.32,10065410.45,0,0
12,CASH_IN,130073.58,C495925687,8478936.53,8609010.11,C929849983,1651961.55,1692680.26,0,0
9,CASH_IN,160923.54,C681356970,4509.0,165432.54,C1530950688,19765.0,0.0,0,0
9,PAYMENT,5135.47,C157843175,0.0,0.0,M1997313171,0.0,0.0,0,0
9,CASH_OUT,309011.77,C910723015,0.0,0.0,C262828207,500383.71,946278.08,0,0
12,CASH_IN,4914.5,C1608365406,5357645.22,5362559.72,C1127603103,19679.0,0.0,0,0
12,CASH_OUT,103086.82,C1625032964,0.0,0.0,C997470268,625919.56,729006.38,0,0
9,CASH_IN,124834.94,C1047801591,2536693.92,2661528.87,C1826019256,2204865.83,2391947.9,0,0
7,CASH_IN,97908.04,C269682723,7308219.72,7406127.75,C1915091057,225575.0,61842.44,0,0
9,CASH_OUT,629250.95,C1880212599,338768.43,0.0,C1492277693,829099.9,1709539.38,0,0
12,CASH_OUT,155891.26,C444365451,0.0,0.0,C1288847306,477308.05,0.0,0,0
9,CASH_OUT,61627.51,C1010035747,591034.0,529406.49,C435265417,0.0,330956.69,0,0
12,PAYMENT,10334.73,C281778426,0.0,0.0,M1243932975,0.0,0.0,0,0
13,CASH_OUT,497441.91,C1144537125,0.0,0.0,C1311325237,14189839.54,13978066.19,0,0
11,TRANSFER,951552.17,C423456749,51509.0,0.0,C943862043,65145.83,2376664.06,0,0
8,PAYMENT,22697.68,C745721084,6197.0,0.0,M1975938996,0.0,0.0,0,0
11,PAYMENT,465.88,C826355389,159875.7,159409.82,M1061782433,0.0,0.0,0,0
8,CASH_OUT,162591.6,C1158266436,883.0,0.0,C985702370,12038.16,174629.76,0,0
12,CASH_OUT,147904.14,C1169939615,21472.0,0.0,C961341325,683667.33,922690.97,0,0
10,PAYMENT,7567.76,C929990825,17572.19,10004.42,M458615575,0.0,0.0,0,0
8,PAYMENT,14533.02,C1814155301,76177.22,61644.19,M883716258,0.0,0.0,0,0
9,PAYMENT,8164.52,C501761221,0.0,0.0,M899802642,0.0,0.0,0,0
9,PAYMENT,6411.34,C427885328,22327.0,15915.66,M1940206325,0.0,0.0,0,0
8,CASH_OUT,53918.32,C474508277,0.0,0.0,C1421211318,105219.0,4921.06,0,0
11,CASH_IN,80784.34,C634681328,42845.0,123629.34,C1889004246,116797.21,36012.88,0,0
11,TRANSFER,61608.02,C1474647148,390.0,0.0,C301606086,9930.0,156333.41,0,0
8,CASH_OUT,88993.92,C576371998,429.0,0.0,C970612443,85090.0,170309.52,0,0
10,CASH_OUT,116174.88,C652015162,0.0,0.0,C468897557,809728.51,934645.23,0,0
12,PAYMENT,4759.07,C2007525778,0.0,0.0,M1410461441,0.0,0.0,0,0
11,CASH_OUT,72762.12,C1865950293,270.0,0.0,C1071889407,72343.48,162221.32,0,0
8,CASH_IN,34610.19,C1910410208,1553249.29,1587859.48,C1058664855,408517.21,0.0,0,0
9,CASH_OUT,161076.38,C1518913401,9168.0,0.0,C1049373115,5078.0,951160.97,0,0
13,CASH_OUT,145970.64,C837860726,0.0,0.0,C1573641401,423625.32,569595.95,0,0
12,CASH_OUT,334920.82,C802416859,167946.27,0.0,C189963646,5447096.41,6131042.25,0,0
10,CASH_OUT,296699.85,C1546440615,8665.0,0.0,C1195148445,226077.35,331487.28,0,0
10,CASH_OUT,314138.76,C1051767462,0.0,0.0,C264843581,1699781.48,1980000.62,0,0
12,CASH_IN,41960.01,C1455764981,1281.0,43241.01,C1531623971,0.0,39184.95,0,0
8,CASH_IN,87977.82,C387556615,3216965.81,3304943.63,C556812393,135326.72,0.0,0,0
10,CASH_OUT,300280.29,C372658268,217090.88,0.0,C758750856,319335.26,833249.84,0,0
10,CASH_OUT,249074.13,C1024948313,0.0,0.0,C413243528,603565.4,1857706.79,0,0
11,TRANSFER,671719.85,C561617470,15871.93,0.0,C196869909,398792.89,1523869.6,0,0
12,CASH_IN,573141.67,C1786632095,45041.71,618183.39,C133780423,156186.2,0.0,0,0
9,PAYMENT,19993.16,C1712904986,0.0,0.0,M1755061613,0.0,0.0,0,0
13,PAYMENT,29353.41,C1477386955,10167.0,0.0,M558954326,0.0,0.0,0,0
9,CASH_IN,170712.55,C368594189,19942.0,190654.55,C821271965,0.0,0.0,0,0
11,CASH_IN,58538.53,C1672222466,5047.0,63585.53,C1122805102,75295.53,16757.01,0,0
9,PAYMENT,12448.09,C1548762511,143.0,0.0,M19211259,0.0,0.0,0,0
12,CASH_IN,41315.18,C550078374,4357464.59,4398779.77,C8419048,399945.61,632871.52,0,0
9,CASH_OUT,4363.22,C803178553,63354.0,58990.78,C1989890694,0.0,4363.22,0,0
9,CASH_OUT,6243.61,C41558784,23250.0,17006.39,C224258180,12206.16,18449.77,0,0
9,PAYMENT,11061.96,C55999552,453863.27,442801.31,M134561478,0.0,0.0,0,0
13,PAYMENT,15801.71,C26575143,19507.0,3705.29,M958046962,0.0,0.0,0,0
11,PAYMENT,2786.22,C1669759351,0.0,0.0,M1119495868,0.0,0.0,0,0
13,TRANSFER,908431.55,C1890375224,3007.0,0.0,C489693281,4526438.43,5434869.98,0,0
9,PAYMENT,1732.51,C398559762,7006.0,5273.49,M987903965,0.0,0.0,0,0
9,CASH_IN,207172.39,C703231348,8742952.57,8950124.96,C1430543710,216579.33,9406.94,0,0
10,PAYMENT,17656.88,C2060069546,206327.0,188670.12,M1490378210,0.0,0.0,0,0
9,TRANSFER,99781.43,C806340137,0.0,0.0,C359380293,215497.18,315278.61,0,0
9,CASH_OUT,15774.83,C1743214060,36100.0,20325.17,C1992932799,1589861.51,1074978.37,0,0
12,TRANSFER,81652.39,C837838841,0.0,0.0,C1473237843,857257.28,938909.67,0,0
11,CASH_OUT,29300.86,C1555233056,904.0,0.0,C1929731797,1039.0,1050.87,0,0
11,PAYMENT,21745.67,C690834013,0.0,0.0,M499250346,0.0,0.0,0,0
9,TRANSFER,1796318.08,C761061597,145316.45,0.0,C307046937,0.0,4137990.37,0,0
10,CASH_OUT,16612.19,C2042567284,0.0,0.0,C1203567491,438019.98,120111.8,0,0
10,CASH_OUT,140838.48,C1254687537,0.0,0.0,C1129451699,1000998.2,1231848.79,0,0
9,CASH_OUT,442500.97,C421690919,0.0,0.0,C1279610437,9410550.44,10365457.67,0,0
12,CASH_OUT,335780.91,C3542258,50692.0,0.0,C1772570511,6882448.55,7906673.09,0,0
9,CASH_IN,46936.18,C786544156,3745176.23,3792112.41,C565473394,116043.87,69107.7,0,0
10,CASH_OUT,98943.6,C992743452,0.0,0.0,C1616930619,307941.94,0.0,0,0
12,CASH_OUT,254429.6,C733424131,0.0,0.0,C759588610,467585.26,961351.06,0,0
10,PAYMENT,8567.58,C5070663,0.0,0.0,M317973443,0.0,0.0,0,0
11,CASH_OUT,265520.14,C1400500100,0.0,0.0,C1250763534,478132.48,743652.62,0,0
11,PAYMENT,16085.32,C1340950034,440098.46,424013.14,M1419729050,0.0,0.0,0,0
8,CASH_OUT,37510.53,C2123686052,0.0,0.0,C1246142195,125222.0,424717.32,0,0
8,CASH_OUT,381172.8,C1222140790,31156.0,0.0,C1953886321,0.0,699272.16,0,0
9,CASH_OUT,64940.55,C1734172947,6093.0,0.0,C148078210,0.0,64940.55,0,0
11,CASH_IN,122367.63,C983642265,9388100.73,9510468.36,C644345897,2609698.89,2303685.67,0,0
13,PAYMENT,24284.44,C1084812733,111.0,0.0,M571054527,0.0,0.0,0,0
12,CASH_OUT,213139.97,C530862578,11515.0,0.0,C1006972813,783067.33,683301.51,0,0
10,PAYMENT,0.32,C351586034,0.0,0.0,M1748370448,0.0,0.0,0,0
12,CASH_IN,238090.26,C632969464,10163.0,248253.26,C771303504,4044234.47,3806144.21,0,0
11,CASH_OUT,225647.0,C2083247699,0.0,0.0,C456631518,1179506.97,1581487.26,0,0
9,CASH_IN,97108.06,C570914447,6025216.07,6122324.13,C1570573927,512365.9,435946.02,0,0
8,CASH_OUT,259790.03,C1699968959,10095.87,0.0,C1060563153,417353.52,844861.56,0,0
7,PAYMENT,17283.98,C2000344873,0.0,0.0,M552085610,0.0,0.0,0,0
10,PAYMENT,24734.77,C1756638202,2134.19,0.0,M396558145,0.0,0.0,0,0
12,CASH_IN,3406.23,C1971237991,1359763.81,1363170.04,C2126920602,366532.48,363126.24,0,0
9,PAYMENT,7523.93,C1777898228,621990.17,614466.24,M1785153230,0.0,0.0,0,0
8,CASH_OUT,15698.11,C621096908,0.0,0.0,C257099532,52051.0,0.0,0,0
9,PAYMENT,13741.3,C761179902,20980.0,7238.7,M979609895,0.0,0.0,0,0
8,PAYMENT,2152.58,C165015517,20601.0,18448.42,M1927269490,0.0,0.0,0,0
13,PAYMENT,20380.89,C2121734600,284895.0,264514.11,M631678131,0.0,0.0,0,0
8,TRANSFER,138631.19,C1681677093,0.0,0.0,C214974969,207114.71,310740.2,0,0
12,TRANSFER,755986.81,C14442977,9958.0,0.0,C1326801080,2854252.62,3610239.43,0,0
7,PAYMENT,7498.46,C735523757,17559.27,10060.81,M1546887603,0.0,0.0,0,0
8,CASH_IN,296769.3,C774815979,135327.6,432096.9,C2100990049,463778.7,0.0,0,0
9,CASH_IN,124628.86,C2067308653,2923234.35,3047863.21,C1098694356,183355.0,145491.83,0,0
8,CASH_IN,237253.41,C77223112,5602.0,242855.41,C618018140,0.0,1227915.58,0,0
13,CASH_OUT,105545.58,C429189883,0.0,0.0,C90371734,1164725.25,1270270.82,0,0
9,CASH_OUT,292023.82,C1305411446,12071.0,0.0,C2053317346,975193.92,24483.11,0,0
6,PAYMENT,38677.12,C1775420512,0.0,0.0,M55220696,0.0,0.0,0,0
11,CASH_OUT,310001.44,C1036630689,0.0,0.0,C840395259,662762.08,972763.52,0,0
11,CASH_IN,100083.71,C1593184116,6063966.81,6164050.52,C1445567246,102494.92,2411.2,0,0
12,CASH_OUT,291743.09,C1848057807,0.0,0.0,C307046937,4107398.16,4399141.26,0,0
11,PAYMENT,3561.74,C840345614,0.0,0.0,M708178927,0.0,0.0,0,0
9,CASH_OUT,23629.37,C117856940,0.0,0.0,C1187525923,31187.0,54816.37,0,0
12,PAYMENT,10046.67,C710029821,53016.0,42969.33,M1415532255,0.0,0.0,0,0
10,PAYMENT,912.91,C254673303,64879.0,63966.09,M1476988135,0.0,0.0,0,0
12,PAYMENT,3027.42,C1998664013,3556.0,528.58,M214978203,0.0,0.0,0,0
10,PAYMENT,2319.27,C1326791794,176785.0,174465.73,M1119582423,0.0,0.0,0,0
11,CASH_OUT,30961.46,C902838450,5512.0,0.0,C100325477,43981.15,74942.61,0,0
11,PAYMENT,4803.76,C1039748517,573.0,0.0,M1741386808,0.0,0.0,0,0
12,PAYMENT,17533.01,C1904282140,401176.0,383642.99,M649317508,0.0,0.0,0,0
10,CASH_IN,254111.07,C45747284,102362.0,356473.07,C715007517,5476.44,264399.76,0,0
11,CASH_OUT,58841.19,C732622520,0.0,0.0,C631686541,78071.31,136912.5,0,0
12,CASH_IN,132794.73,C2100878408,12971.0,145765.73,C419340397,0.0,0.0,0,0
9,CASH_OUT,15313.29,C471240997,0.0,0.0,C1646731477,34919.0,18539.59,0,0
12,PAYMENT,9980.71,C1075707365,0.0,0.0,M380270344,0.0,0.0,0,0
9,PAYMENT,8615.82,C872400488,0.0,0.0,M525856786,0.0,0.0,0,0
11,PAYMENT,2919.75,C1730687216,50346.34,47426.59,M1746682485,0.0,0.0,0,0
9,CASH_OUT,551327.87,C1957428216,166.0,0.0,C514214236,270240.11,808659.76,0,0
12,CASH_IN,208348.76,C71632976,2284309.22,2492657.98,C590952885,411339.98,202991.22,0,0
13,PAYMENT,959.24,C1251206070,30565.0,29605.76,M687773940,0.0,0.0,0,0
13,CASH_OUT,12894.33,C932841541,0.0,0.0,C1639464943,1093513.83,1781545.79,0,0
6,TRANSFER,1095802.84,C602529144,0.0,0.0,C1636786811,5607296.22,6703099.06,0,0
12,PAYMENT,30232.92,C833049126,9971.0,0.0,M1373282425,0.0,0.0,0,0
9,CASH_OUT,42781.89,C808603557,61329.84,18547.95,C1526401615,1251917.23,1531456.92,0,0
12,CASH_OUT,84453.28,C748814734,43591.77,0.0,C818550400,124420.76,0.0,0,0
8,CASH_IN,329415.01,C334458697,16068.0,345483.01,C1691655733,89918.31,86279.35,0,0
10,PAYMENT,2110.48,C1657746908,28145.0,26034.52,M667233270,0.0,0.0,0,0
12,CASH_OUT,132552.56,C2129383486,48874.0,0.0,C1736295761,0.0,132552.56,0,0
12,CASH_IN,241746.46,C2063778454,9176996.33,9418742.79,C1472597158,674851.54,239794.7,0,0
11,CASH_IN,219502.69,C381439167,1755141.63,1974644.32,C1007392323,1989163.61,1769660.92,0,0
11,PAYMENT,1518.84,C1508700330,0.0,0.0,M1740114444,0.0,0.0,0,0
11,CASH_OUT,586964.09,C1250660412,0.0,0.0,C893832048,1355619.72,1942583.8,0,0
10,CASH_IN,448351.67,C264443325,712578.55,1160930.22,C351716642,120678.93,626777.45,0,0
11,CASH_IN,382025.1,C1381757479,4922138.3,5304163.4,C974332436,907128.0,19663.96,0,0
6,CASH_OUT,251617.52,C219743801,0.0,0.0,C2118255842,285003.7,536621.22,0,0
1,PAYMENT,8054.62,C247269033,290772.6,282717.99,M382044126,0.0,0.0,0,0
11,CASH_IN,255610.84,C567914878,3416828.83,3672439.67,C157316544,1356648.63,1455230.64,0,0
4,CASH_IN,206139.73,C700171153,4843464.78,5049604.5,C392292416,4450740.26,4397452.99,0,0
9,CASH_OUT,304048.32,C919595651,41047.0,0.0,C1152378087,553075.24,950562.1,0,0
11,PAYMENT,23843.47,C1462395093,0.0,0.0,M1839179660,0.0,0.0,0,0
9,PAYMENT,21837.7,C1492877109,85943.18,64105.49,M522912372,0.0,0.0,0,0
11,CASH_IN,378330.55,C2065634332,50928.0,429258.55,C275722948,0.0,778171.08,0,0
6,PAYMENT,14427.16,C1735717476,1552.0,0.0,M580515543,0.0,0.0,0,0
9,CASH_OUT,57075.63,C1764878141,484272.65,427197.01,C247934335,328934.0,777776.25,0,0
9,CASH_OUT,23425.79,C249538127,82375.42,58949.63,C1060999444,0.0,0.0,0,0
11,CASH_OUT,339200.57,C283396479,0.0,0.0,C362966988,1878394.84,2217595.42,0,0
12,CASH_IN,178822.56,C2018231845,30905.13,209727.69,C824421402,722175.45,494443.92,0,0
13,PAYMENT,7880.26,C1066918312,103709.51,95829.25,M1682889978,0.0,0.0,0,0
10,TRANSFER,476102.49,C1838568583,0.0,0.0,C571942943,2059356.1,1646364.78,0,0
12,CASH_OUT,250285.09,C173763161,472091.1,221806.01,C1215625257,507585.0,5285295.03,0,0
11,CASH_OUT,417324.14,C298072643,15010.0,0.0,C871487562,0.0,642700.24,0,0
11,PAYMENT,15782.07,C798640467,0.0,0.0,M1390921072,0.0,0.0,0,0
10,PAYMENT,3554.88,C570000517,1540346.33,1536791.45,M1244537897,0.0,0.0,0,0
1,CASH_OUT,9320.15,C176851829,0.0,0.0,C1330400026,126356.17,817.21,0,0
8,PAYMENT,16724.27,C1263531157,45044.0,28319.73,M290349673,0.0,0.0,0,0
12,CASH_OUT,109895.84,C1013146792,61142.0,0.0,C363805141,0.0,31029.87,0,0
13,CASH_OUT,47810.79,C1500655096,0.0,0.0,C1808242029,977679.35,1603975.19,0,0
10,PAYMENT,10734.74,C537369803,322991.83,312257.09,M1777264153,0.0,0.0,0,0
1,PAYMENT,3637.13,C2081964843,0.0,0.0,M1984328477,0.0,0.0,0,0
1,CASH_OUT,358124.44,C195970976,19909.0,0.0,C1789550256,5042517.42,4619798.56,0,0
11,CASH_IN,410761.52,C244391070,19861.0,430622.52,C2083867018,10073.0,0.0,0,0
7,PAYMENT,16092.52,C1633360815,20219.0,4126.48,M1221330445,0.0,0.0,0,0
13,CASH_IN,286298.37,C480751043,50360.0,336658.37,C776817954,6525954.75,6239656.39,0,0
10,TRANSFER,3560.25,C857433650,0.0,0.0,C1427401775,50242.0,0.0,0,0
9,CASH_IN,92566.83,C1872082637,7683355.28,7775922.11,C1674690045,157059.59,64492.75,0,0
12,PAYMENT,4237.16,C1100275917,458958.11,454720.95,M1053927573,0.0,0.0,0,0
10,CASH_OUT,289475.11,C1307997356,23159.0,0.0,C977268895,241538.55,522597.49,0,0
12,TRANSFER,750965.64,C1943019108,0.0,0.0,C582069873,4918676.07,5637796.14,0,0
10,CASH_OUT,399405.75,C937177925,22364.0,0.0,C1604937775,0.0,460608.55,0,0
8,CASH_IN,7874.0,C1022290506,20696678.39,20704552.39,C2029310301,1895091.49,1315451.65,0,0
6,PAYMENT,3230.7,C1080651718,0.0,0.0,M1021494774,0.0,0.0,0,0
10,PAYMENT,11818.65,C1675108980,18784.0,6965.35,M564670008,0.0,0.0,0,0
12,PAYMENT,23844.3,C582285027,0.0,0.0,M1444083148,0.0,0.0,0,0
13,CASH_IN,145526.32,C560584480,63002.0,208528.32,C1813716298,530233.04,384706.71,0,0
11,CASH_OUT,323982.17,C1093392427,312088.0,0.0,C1570090451,292183.28,704857.47,0,0
11,PAYMENT,13360.68,C1057273288,315730.46,302369.78,M785892518,0.0,0.0,0,0
1,PAYMENT,264.93,C1003307628,0.0,0.0,M1595188851,0.0,0.0,0,0
9,TRANSFER,1528616.29,C881163549,127333.0,0.0,C193270934,41522.14,1511488.28,0,0
10,CASH_OUT,310343.23,C2114318574,10618.0,0.0,C1770777928,6012.0,575600.67,0,0
10,PAYMENT,5490.74,C1850176164,0.0,0.0,M338542419,0.0,0.0,0,0
11,PAYMENT,7520.7,C985076845,21753.86,14233.16,M1143648530,0.0,0.0,0,0
10,CASH_IN,516382.13,C1810314492,3665909.33,4182291.46,C1728766751,7044293.82,6278751.65,0,0
12,CASH_OUT,14437.28,C90029234,0.0,0.0,C1852599191,72669.0,0.0,0,0
13,CASH_OUT,168205.76,C1127238846,0.0,0.0,C977050693,555608.5,537976.03,0,0
10,CASH_OUT,123319.64,C1725356500,0.0,0.0,C1034584766,8564438.1,8687757.74,0,0
9,PAYMENT,23419.86,C1771038551,40172.0,16752.14,M346560358,0.0,0.0,0,0
12,CASH_OUT,259274.55,C699786407,84512.86,0.0,C1716229578,369315.43,628589.98,0,0
11,CASH_IN,98284.22,C1921770346,2804119.46,2902403.68,C1836982430,116030.96,17746.74,0,0
8,PAYMENT,500.75,C1533802057,29814.63,29313.88,M966737571,0.0,0.0,0,0
13,PAYMENT,6646.85,C335211552,0.0,0.0,M1686781041,0.0,0.0,0,0
10,CASH_OUT,143553.8,C232282537,51762.0,0.0,C1314079405,6692.99,1273212.94,0,0
11,CASH_OUT,263629.05,C395549840,2217003.14,1953374.09,C1972714568,841466.14,1002927.23,0,0
10,CASH_OUT,12020.39,C428219455,575.0,0.0,C1637186972,0.0,12020.39,0,0
7,TRANSFER,458380.89,C1194204975,829.0,0.0,C1761353343,1003154.9,5270364.19,0,0
10,PAYMENT,9820.88,C2042989427,199.03,0.0,M941733152,0.0,0.0,0,0
10,PAYMENT,19243.1,C2141176938,15279.06,0.0,M262545957,0.0,0.0,0,0
9,TRANSFER,1524100.2,C1575888888,6177.0,0.0,C252837416,28643.71,1018492.72,0,0
9,PAYMENT,5209.8,C999336164,20801.0,15591.2,M1777062703,0.0,0.0,0,0
11,PAYMENT,8907.91,C129723263,37182.0,28274.09,M108462735,0.0,0.0,0,0
8,CASH_OUT,93154.52,C1287113150,0.0,0.0,C323287038,2385283.29,3172857.18,0,0
7,CASH_OUT,154592.13,C246144622,0.0,0.0,C1315729466,732942.15,803908.4,0,0
12,TRANSFER,290555.17,C616883087,0.0,0.0,C1638543071,456812.33,747367.49,0,0
10,TRANSFER,3110340.03,C23991363,143850.3,0.0,C460989529,6275324.26,9174785.39,0,0
9,PAYMENT,19860.58,C1587215038,116482.8,96622.22,M440195643,0.0,0.0,0,0
13,CASH_IN,68629.51,C1842742385,1029072.83,1097702.33,C1581471073,505790.58,624785.58,0,0
11,PAYMENT,6186.32,C1099982674,921196.58,915010.26,M1693127714,0.0,0.0,0,0
7,PAYMENT,10424.89,C1026138669,50780.0,40355.11,M1852900317,0.0,0.0,0,0
11,TRANSFER,1682077.77,C1003526443,200783.0,0.0,C449261773,5665430.2,7347507.97,0,0
12,CASH_OUT,76118.98,C1553632061,0.0,0.0,C962836132,3570507.81,3446081.49,0,0
12,TRANSFER,1018100.97,C741921562,0.0,0.0,C1039935737,1439185.06,10988429.07,0,0
9,PAYMENT,26687.82,C869757889,0.0,0.0,M2032075943,0.0,0.0,0,0
9,CASH_IN,3923.0,C173953912,67030.0,70953.0,C234816600,0.0,0.0,0,0
12,CASH_OUT,70860.25,C196244667,0.0,0.0,C1791724427,24453182.01,24524042.26,0,0
12,CASH_OUT,225325.64,C310922138,0.0,0.0,C716663093,355540.71,1625239.96,0,0
10,PAYMENT,10206.19,C1329686270,724733.71,714527.52,M503236613,0.0,0.0,0,0
12,CASH_OUT,291104.3,C1593552326,0.0,0.0,C904600731,924612.94,1215717.24,0,0
9,CASH_OUT,543246.2,C1418661531,304769.0,0.0,C1628051942,0.0,394564.37,0,0
13,CASH_OUT,338008.43,C1853296719,51849.0,0.0,C434499795,3149.0,341052.34,0,0
10,CASH_IN,365534.26,C1075410150,1769048.06,2134582.32,C525447900,2133627.99,2224370.54,0,0
11,CASH_IN,63212.0,C512034901,6217112.82,6280324.83,C1170727082,533667.04,353157.2,0,0
11,CASH_IN,219245.19,C2018224070,0.0,219245.19,C1270744516,384522.62,165277.42,0,0
9,CASH_OUT,121795.63,C1498599603,0.0,0.0,C1899091560,624063.34,1026808.37,0,0
10,PAYMENT,8504.31,C848541806,0.0,0.0,M1239619321,0.0,0.0,0,0
8,PAYMENT,1068.66,C270195299,4209.0,3140.34,M1015272304,0.0,0.0,0,0
9,PAYMENT,10911.11,C1267849435,75.0,0.0,M172942127,0.0,0.0,0,0
9,CASH_OUT,145376.56,C2038459288,1083.0,0.0,C144307892,60709.67,206086.23,0,0
10,PAYMENT,5515.22,C2115259680,76282.12,70766.9,M1820067509,0.0,0.0,0,0
10,PAYMENT,8332.65,C174813211,424185.59,415852.94,M283240275,0.0,0.0,0,0
1,PAYMENT,9899.52,C1081635795,26627.12,16727.6,M1619773688,0.0,0.0,0,0
10,CASH_OUT,293402.15,C1331167106,19969.0,0.0,C1953746914,19941.89,147568.42,0,0
10,TRANSFER,122713.97,C341864783,0.0,0.0,C555893800,5847146.07,5969860.05,0,0
11,CASH_OUT,111829.84,C309554328,0.0,0.0,C2091776959,236614.74,348444.59,0,0
9,PAYMENT,11584.98,C1918865517,0.0,0.0,M286460899,0.0,0.0,0,0
11,CASH_IN,289300.94,C164569216,6441576.89,6730877.83,C2017694369,3658570.68,3297607.61,0,0
11,CASH_OUT,42764.56,C442170503,0.0,0.0,C736160330,340375.54,383140.11,0,0
10,CASH_OUT,636207.2,C330311032,10635.0,0.0,C1536401000,287460.21,1196174.47,0,0
